Date-Time,Light,Monitor 2 Spider 1,Monitor 2 Spider 2,Monitor 2 Spider 3,Monitor 2 Spider 4,Monitor 2 Spider 5,Monitor 2 Spider 6,Monitor 2 Spider 7,Monitor 2 Spider 8,Monitor 2 Spider 9,Monitor 2 Spider 10,Monitor 2 Spider 11,Monitor 2 Spider 12,Monitor 2 Spider 13,Monitor 2 Spider 14,Monitor 2 Spider 15,Monitor 2 Spider 16,Monitor 2 Spider 17,Monitor 2 Spider 18,Monitor 2 Spider 19,Monitor 2 Spider 20,Monitor 2 Spider 21,Monitor 2 Spider 22
10/15/2017 5:04,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:05,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:06,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:08,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:09,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10/15/2017 5:44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:45,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:46,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:47,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:48,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:49,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:50,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:51,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:52,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:53,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:54,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:55,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:56,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:57,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 5:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:01,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:03,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:04,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:05,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:06,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:07,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:08,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10/15/2017 6:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
10/15/2017 6:12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10/15/2017 6:13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10/15/2017 6:14,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
10/15/2017 6:15,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
10/15/2017 6:16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
10/15/2017 6:17,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8
10/15/2017 6:18,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
10/15/2017 6:19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
10/15/2017 6:20,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10/15/2017 6:22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
10/15/2017 6:23,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10/15/2017 6:24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
10/15/2017 6:25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
10/15/2017 6:26,0,7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
10/15/2017 6:27,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10/15/2017 6:28,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10/15/2017 6:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
10/15/2017 6:30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
10/15/2017 6:31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
10/15/2017 6:32,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/15/2017 6:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10/15/2017 6:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10/15/2017 6:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
10/15/2017 6:36,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10/15/2017 6:37,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10/15/2017 6:38,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10/15/2017 6:39,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 6:40,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10/15/2017 6:41,0,0,0,4,49,0,0,0,0,0,0,0,6,0,0,0,0,0,3,6,0,0,1
10/15/2017 6:42,0,0,0,2,28,0,0,0,0,0,0,0,10,0,0,0,0,0,12,9,0,0,5
10/15/2017 6:43,0,0,0,1,40,0,0,0,0,0,0,0,3,0,0,0,0,0,13,7,0,0,6
10/15/2017 6:44,0,0,0,5,6,0,0,0,0,0,0,0,8,0,0,0,0,0,4,1,0,0,40
10/15/2017 6:45,0,0,0,7,7,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,12
10/15/2017 6:46,0,0,0,19,8,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0
10/15/2017 6:47,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,6
10/15/2017 6:48,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,10,0,0,0
10/15/2017 6:49,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,6
10/15/2017 6:50,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,13,0,0,11
10/15/2017 6:51,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,18,2,0,0,5
10/15/2017 6:52,0,0,0,22,0,0,0,0,0,0,0,0,11,0,0,0,0,0,18,5,0,0,4
10/15/2017 6:53,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,11
10/15/2017 6:54,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,17,0,0,11
10/15/2017 6:55,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4
10/15/2017 6:56,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4
10/15/2017 6:57,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
10/15/2017 6:58,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12
10/15/2017 6:59,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,9
10/15/2017 7:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,5
10/15/2017 7:01,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,14
10/15/2017 7:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,8
10/15/2017 7:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16
10/15/2017 7:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 7:05,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/15/2017 7:06,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
10/15/2017 7:07,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0
10/15/2017 7:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0
10/15/2017 7:09,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0
10/15/2017 7:10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
10/15/2017 7:11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
10/15/2017 7:12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0
10/15/2017 7:13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/15/2017 7:14,0,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10/15/2017 7:15,0,0,0,12,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/15/2017 7:16,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/15/2017 7:17,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
10/15/2017 7:18,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/15/2017 7:19,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/15/2017 7:20,0,0,0,13,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
10/15/2017 7:21,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/15/2017 7:22,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
10/15/2017 7:23,0,1,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/15/2017 7:24,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/15/2017 7:25,0,0,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
10/15/2017 7:26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
10/15/2017 7:27,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 7:28,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
10/15/2017 7:29,0,1,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/15/2017 7:30,0,0,0,13,0,0,30,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
10/15/2017 7:31,0,0,0,14,0,0,26,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
10/15/2017 7:32,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
10/15/2017 7:33,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/15/2017 7:34,0,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 7:35,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10/15/2017 7:36,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
10/15/2017 7:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10/15/2017 7:38,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/15/2017 7:39,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
10/15/2017 7:40,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
10/15/2017 7:41,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/15/2017 7:42,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/15/2017 7:43,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10/15/2017 7:44,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
10/15/2017 7:45,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
10/15/2017 7:46,0,1,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/15/2017 7:47,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 7:48,0,0,0,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10/15/2017 7:49,0,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/15/2017 7:50,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 7:51,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/15/2017 7:52,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 7:53,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/15/2017 7:54,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/15/2017 7:55,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/15/2017 7:56,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/15/2017 7:57,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 7:58,0,0,0,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/15/2017 7:59,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/15/2017 8:00,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
10/15/2017 8:01,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10/15/2017 8:02,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/15/2017 8:03,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:04,0,0,0,15,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:05,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:06,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:07,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:08,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:09,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:26,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:31,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:32,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:33,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:34,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:35,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2017 8:36,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
